2024-10-02 13:14:29,652 : DEBUG : comm-pool-thread-85 :  : Joiner3NodeFactory : Logica : 10:79 : Factory is already initialized. Nothing to do.
2024-10-02 13:14:29,749 : DEBUG : comm-pool-thread-85 :  : SamplingNodeFactory : Column Filter : 10:79:0:102 : Factory is already initialized. Nothing to do.
2024-10-02 13:14:29,751 : DEBUG : comm-pool-thread-85 :  : TransposeTableNodeFactory : Column Filter : 10:79:0:102 : Factory is already initialized. Nothing to do.
2024-10-02 13:14:29,753 : DEBUG : comm-pool-thread-85 :  : SamplingNodeFactory : Column Filter : 10:79:0:102 : Factory is already initialized. Nothing to do.
2024-10-02 13:14:29,758 : DEBUG : comm-pool-thread-85 :  : ColumnAutoTypeCasterNodeFactory : Column Filter : 10:79:0:102 : Factory is already initialized. Nothing to do.
2024-10-02 13:14:29,760 : DEBUG : comm-pool-thread-85 :  : ColumnFilterRefNodeFactory : Column Filter : 10:79:0:102 : Factory is already initialized. Nothing to do.
2024-10-02 13:14:29,761 : DEBUG : comm-pool-thread-85 :  : WorkflowManager : Column Filter : 10:79:0:102 : Added new connection from node 10:79:0:102:0:94(1) to node 10:79:0:102:0:95(1)
2024-10-02 13:14:29,761 : DEBUG : comm-pool-thread-85 :  : WorkflowManager : Column Filter : 10:79:0:102 : Added new connection from node 10:79:0:102:0:92(1) to node 10:79:0:102:0:94(1)
2024-10-02 13:14:29,761 : DEBUG : comm-pool-thread-85 :  : WorkflowManager : Column Filter : 10:79:0:102 : Added new connection from node 10:79:0:102:0:96(1) to node 10:79:0:102:0:100(1)
2024-10-02 13:14:29,761 : DEBUG : comm-pool-thread-85 :  : WorkflowManager : Column Filter : 10:79:0:102 : Added new connection from node 10:79:0:102:0:95(1) to node 10:79:0:102:0:90(1)
2024-10-02 13:14:29,761 : DEBUG : comm-pool-thread-85 :  : WorkflowManager : Column Filter : 10:79:0:102 : Added new connection from node 10:79:0:102:0:100(1) to node 10:79:0:102:0:97(1)
2024-10-02 13:14:29,761 : DEBUG : comm-pool-thread-85 :  : WorkflowManager : Column Filter : 10:79:0:102 : Added new connection from node 10:79:0:102:0:98(1) to node 10:79:0:102:0:100(2)
2024-10-02 13:14:29,761 : DEBUG : comm-pool-thread-85 :  : WorkflowManager : Column Filter : 10:79:0:102 : Added new connection from node 10:79:0:102:0:90(1) to node 10:79:0:102:0:98(1)
2024-10-02 13:14:29,761 : DEBUG : comm-pool-thread-85 :  : WorkflowManager : Column Filter : 10:79:0:102 : Added new connection from node 10:79:0:102:0:96(1) to node 10:79:0:102:0:92(1)
2024-10-02 13:14:29,761 : DEBUG : comm-pool-thread-85 :  : WorkflowManager : Column Filter : 10:79:0:102 : Added new connection from node 10:79:0:102:0:96(2) to node 10:79:0:102:0:95(0)
